id, version, date, weathercitycode, weathertype, high, low, wind, icon, isnight, issuetime
"402881e722964d2c01229654a3170416","0","2009-07-22","56340","Very Hot","32","28"," ENE 14km/h","cond065.gif","false","12:01"
"402881e722964d2c01229654a3170417","0","2009-07-23","56340","Very Hot","34","28"," NNE 18km/h","cond065.gif","false","12:01"
"402881e722964d2c01229654a3170418","0","2009-07-24","56340","30% Chance Rain Shower","33","25"," NNE 29km/h","cond108.gif","false","12:01"
"402881e722964d2c01229654a3170419","0","2009-07-25","56340","Very Hot","31","24"," N 23km/h","cond065.gif","false","12:01"
"402881e722964d2c01229654a317041a","0","2009-07-26","56340","Rain","31","24"," NE 29km/h","cond005.gif","false","12:01"
"402881e722964d2c01229654a317041b","0","2009-07-20","56365","Rain","19","17"," S 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a317041c","0","2009-07-21","56365","Rain","21","15"," WSW 8km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a317041d","0","2009-07-22","56365","40% Chance Rain Shower","18","13"," E 14km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a317041e","0","2009-07-23","56365","Mostly Cloudy","22","11"," ENE 10km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327041f","0","2009-07-24","56365","Mostly Cloudy","21","14"," E 8km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270420","0","2009-07-25","56365","Mostly Cloudy","23","15"," ENE 8km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270421","0","2009-07-26","56365","Partly Cloudy","26","17"," NNE 11km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a3270422","0","2009-07-20","56382","Hot and Humid","36","28"," SSW 26km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270423","0","2009-07-21","56382","40% Chance Rain Shower","36","28"," SW 23km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a3270424","0","2009-07-22","56382","Hot and Humid","36","29"," WSW 24km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270425","0","2009-07-23","56382","Hot and Humid","36","29"," WSW 26km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270426","0","2009-07-24","56382","Hot and Humid","35","29"," SW 23km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270427","0","2009-07-25","56382","Rain","29","27"," E 13km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a3270428","0","2009-07-26","56382","40% Chance Rain Shower","34","27"," ENE 16km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a3270429","0","2009-07-20","56384","30% Chance Rain Shower","37","28"," SE 16km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a327042a","0","2009-07-21","56384","Hot and Humid","37","28"," S 18km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a327042b","0","2009-07-22","56384","Very Hot","37","30"," SSE 14km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327042c","0","2009-07-23","56384","Mostly Cloudy","32","33"," NE 10km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327042d","0","2009-07-24","56384","Mostly Cloudy","32","34"," NNE 19km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327042e","0","2009-07-25","56384","Very Hot","35","29"," WNW 8km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327042f","0","2009-07-26","56384","Hot and Humid","34","28"," ENE 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270430","0","2009-07-20","56394","Hot and Humid","30","26"," SE 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270431","0","2009-07-21","56394","40% Chance of Storms","30","27"," SSE 13km/h","cond094.gif","false","12:02"
"402881e722964d2c01229654a3270432","0","2009-07-22","56394","Rain","30","26"," S 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a3270433","0","2009-07-23","56394","Hot and Humid","31","26"," SSW 19km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270434","0","2009-07-24","56394","Hot and Humid","32","27"," S 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270435","0","2009-07-25","56394","Hot and Humid","32","26"," SSE 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270436","0","2009-07-26","56394","Hot and Humid","34","27"," SSE 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270437","0","2009-07-20","56399","Hot and Humid","33","24"," SE 27km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270438","0","2009-07-21","56399","Hot and Humid","34","25"," SSW 24km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270439","0","2009-07-22","56399","Very Hot","35","27"," WSW 21km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327043a","0","2009-07-23","56399","Very Hot","33","28"," S 21km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327043b","0","2009-07-24","56399","30% Chance Rain Shower","28","28"," NW 11km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a327043c","0","2009-07-25","56399","Cloudy","31","27"," NW 23km/h","cond001.gif","false","12:02"
"402881e722964d2c01229654a327043d","0","2009-07-26","56399","Rain","26","24"," WNW 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a327043e","0","2009-07-20","56405","30% Chance of Storms","35","29"," WSW 27km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a327043f","0","2009-07-21","56405","30% Chance Rain Shower","34","27"," WSW 24km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270440","0","2009-07-22","56405","Thunderstorms","26","24"," WNW 18km/h","cond006.gif","false","12:02"
"402881e722964d2c01229654a3270441","0","2009-07-23","56405","Rain","26","24"," ESE 11km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a3270442","0","2009-07-24","56405","Hot and Humid","30","23"," NNE 18km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270443","0","2009-07-25","56405","Hazy","28","22"," NE 14km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270444","0","2009-07-26","56405","Mostly Cloudy","27","22"," ESE 11km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270445","0","2009-07-20","56411","Hot and Humid","35","28"," WSW 13km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270446","0","2009-07-21","56411","40% Chance Rain Shower","32","24"," WSW 19km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a3270447","0","2009-07-22","56411","30% Chance Rain Shower","32","22"," ENE 23km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270448","0","2009-07-23","56411","Hot and Humid","32","22"," SE 14km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270449","0","2009-07-24","56411","Hot and Humid","32","22"," E 16km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a327044a","0","2009-07-25","56411","Hot and Humid","32","22"," ENE 14km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a327044b","0","2009-07-26","56411","Mostly Cloudy","31","24"," S 10km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327044c","0","2009-07-20","56416","Mostly Sunny","20","7"," SSW 29km/h","cond026.gif","false","12:02"
"402881e722964d2c01229654a327044d","0","2009-07-21","56416","Partly Cloudy","20","5"," SW 23km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a327044e","0","2009-07-22","56416","Partly Cloudy","21","5"," SW 27km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a327044f","0","2009-07-23","56416","30% Chance Rain Shower","22","7"," WSW 27km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270450","0","2009-07-24","56416","Partly Cloudy","19","6"," W 23km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a3270451","0","2009-07-25","56416","40% Chance Rain Shower","16","8"," W 23km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a3270452","0","2009-07-26","56416","Sunny","23","7"," WNW 10km/h","cond007.gif","false","12:02"
"402881e722964d2c01229654a3270453","0","2009-07-20","56418","Hot and Humid","36","30"," ESE 14km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270454","0","2009-07-21","56418","Hot and Humid","39","30"," SSW 6km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270455","0","2009-07-22","56418","Very Hot","37","32"," N 13km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270456","0","2009-07-23","56418","Partly Cloudy","31","32"," NNE 10km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a3270457","0","2009-07-24","56418","Very Hot","33","29"," N 29km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270458","0","2009-07-25","56418","Hot and Humid","31","25"," NNW 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270459","0","2009-07-26","56418","30% Chance Rain Shower","34","24"," N 18km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a327045a","0","2009-07-20","56429","30% Chance of Storms","36","29"," WSW 19km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a327045b","0","2009-07-21","56429","30% Chance of Storms","34","29"," W 21km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a327045c","0","2009-07-22","56429","40% Chance of Storms","31","28"," W 23km/h","cond094.gif","false","12:02"
"402881e722964d2c01229654a327045d","0","2009-07-23","56429","40% Chance Rain Shower","29","28"," W 26km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a327045e","0","2009-07-24","56429","40% Chance Rain Shower","27","28"," WNW 21km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a327045f","0","2009-07-25","56429","Heavy Rain","28","24"," NNE 18km/h","cond063.gif","false","12:02"
"402881e722964d2c01229654a3270460","0","2009-07-26","56429","Hazy","27","24"," NNE 16km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270461","0","2009-07-20","56430","Hot and Humid","31","25"," SSW 19km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270462","0","2009-07-21","56430","Very Hot","32","25"," WSW 16km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270463","0","2009-07-22","56430","Hot and Humid","32","26"," SSW 13km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270464","0","2009-07-23","56430","Very Hot","32","26"," WSW 14km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270465","0","2009-07-24","56430","Very Hot","31","26"," SW 11km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270466","0","2009-07-25","56430","Very Hot","31","26"," W 11km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270467","0","2009-07-26","56430","50% Chance Rain Shower","33","25"," WSW 8km/h","cond110.gif","false","12:02"
"402881e722964d2c01229654a3270468","0","2009-07-20","56447","Rain","27","23"," SSW 18km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a3270469","0","2009-07-21","56447","Partly Cloudy","31","23"," NNE 18km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a327046a","0","2009-07-22","56447","Very Hot","31","22"," SW 21km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327046b","0","2009-07-23","56447","30% Chance of Storms","26","20"," WSW 16km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a327046c","0","2009-07-24","56447","Mostly Cloudy","25","19"," NNE 19km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327046d","0","2009-07-25","56447","Mostly Cloudy","28","21"," N 18km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327046e","0","2009-07-26","56447","Mostly Cloudy","28","19"," NNE 13km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327046f","0","2009-07-20","56453","Mostly Cloudy","31","21"," NE 19km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270470","0","2009-07-21","56453","Mostly Cloudy","29","21"," SSW 26km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270471","0","2009-07-22","56453","Partly Cloudy","32","21"," SW 18km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a3270472","0","2009-07-23","56453","Sunny","28","22"," WSW 14km/h","cond007.gif","false","12:02"
"402881e722964d2c01229654a3270473","0","2009-07-24","56453","Sunny","27","23"," SSE 13km/h","cond007.gif","false","12:02"
"402881e722964d2c01229654a3270474","0","2009-07-25","56453","Mostly Sunny","32","24"," SSW 14km/h","cond026.gif","false","12:02"
"402881e722964d2c01229654a3270475","0","2009-07-26","56453","Very Hot","36","20"," SSW 10km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270476","0","2009-07-20","56465","Hot and Humid","36","29"," SW 24km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270477","0","2009-07-21","56465","Hot and Humid","36","28"," WSW 18km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270478","0","2009-07-22","56465","30% Chance Rain Shower","29","24"," ENE 19km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270479","0","2009-07-23","56465","50% Chance of Rain","33","24"," N 10km/h","cond089.gif","false","12:02"
"402881e722964d2c01229654a327047a","0","2009-07-24","56465","Hot and Humid","33","26"," ENE 19km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a327047b","0","2009-07-25","56465","Hazy","31","26"," E 18km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a327047c","0","2009-07-26","56465","Rain","27","24"," ENE 5km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a327047d","0","2009-07-20","56473","40% Chance of Drizzle","27","18"," S 8km/h","cond133.gif","false","12:02"
"402881e722964d2c01229654a327047e","0","2009-07-21","56473","40% Chance Rain Shower","22","20"," SSW 16km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a327047f","0","2009-07-22","56473","30% Chance Rain Shower","27","20"," ENE 14km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270480","0","2009-07-23","56473","Hazy","31","20"," ESE 11km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270481","0","2009-07-24","56473","Very Hot","32","19"," E 16km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270482","0","2009-07-25","56473","Mostly Cloudy","23","18"," SE 18km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270483","0","2009-07-26","56473","Cloudy","28","19"," NNE 13km/h","cond001.gif","false","12:02"
"402881e722964d2c01229654a3270484","0","2009-07-20","56487","Hazy","29","23"," SSW 19km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270485","0","2009-07-21","56487","40% Chance of Storms","30","26"," S 16km/h","cond094.gif","false","12:02"
"402881e722964d2c01229654a3270486","0","2009-07-22","56487","30% Chance Rain Shower","30","26"," S 14km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270487","0","2009-07-23","56487","40% Chance Rain Shower","30","26"," SSW 16km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a3270488","0","2009-07-24","56487","30% Chance Rain Shower","31","26"," SSW 16km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270489","0","2009-07-25","56487","Rain","31","26"," SW 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a327048a","0","2009-07-26","56487","30% Chance of Storms","34","26"," SW 21km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a327048b","0","2009-07-20","56509","Hot and Humid","29","26"," S 24km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a327048c","0","2009-07-21","56509","Hazy","30","26"," SW 21km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a327048d","0","2009-07-22","56509","Hazy","30","26"," SW 19km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a327048e","0","2009-07-23","56509","Mostly Cloudy","29","26"," SSW 18km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327048f","0","2009-07-24","56509","Hazy","30","26"," SSW 16km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270490","0","2009-07-25","56509","Partly Cloudy","31","26"," WSW 18km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a3270491","0","2009-07-26","56509","30% Chance Rain Shower","33","26"," ESE 6km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a3270492","0","2009-07-20","56513","Hot and Humid","36","29"," WSW 19km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a3270493","0","2009-07-21","56513","30% Chance of Storms","34","28"," WSW 23km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a3270494","0","2009-07-22","56513","Very Hot","31","28"," WSW 27km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a3270495","0","2009-07-23","56513","Mostly Cloudy","27","28"," W 27km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a3270496","0","2009-07-24","56513","Cloudy","28","28"," W 24km/h","cond001.gif","false","12:02"
"402881e722964d2c01229654a3270497","0","2009-07-25","56513","40% Chance of Storms","29","24"," N 11km/h","cond094.gif","false","12:02"
"402881e722964d2c01229654a3270498","0","2009-07-26","56513","Hazy","31","24"," NE 14km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a3270499","0","2009-07-20","56520","Hazy","29","22"," SSE 23km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a327049a","0","2009-07-21","56520","Hazy","31","22"," SSW 24km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a327049b","0","2009-07-22","56520","Very Hot","32","24"," SSW 19km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a327049c","0","2009-07-23","56520","Mostly Cloudy","30","25"," S 19km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a327049d","0","2009-07-24","56520","30% Chance Rain Shower","27","26"," SSW 19km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a327049e","0","2009-07-25","56520","30% Chance Rain Shower","26","23"," NE 21km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a327049f","0","2009-07-26","56520","50% Chance of Drizzle","26","22"," NW 16km/h","cond134.gif","false","12:02"
"402881e722964d2c01229654a32704a0","0","2009-07-20","56542","30% Chance of Storms","27","23"," S 10km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704a1","0","2009-07-21","56542","30% Chance Rain Shower","29","24"," SE 13km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a32704a2","0","2009-07-22","56542","Partly Cloudy","27","20"," E 21km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704a3","0","2009-07-23","56542","Sunny","26","21"," SE 16km/h","cond007.gif","false","12:02"
"402881e722964d2c01229654a32704a4","0","2009-07-24","56542","Partly Cloudy","27","22"," ESE 16km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704a5","0","2009-07-25","56542","Mostly Cloudy","27","21"," NNE 10km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704a6","0","2009-07-26","56542","Partly Cloudy","28","20"," NE 5km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704a7","0","2009-07-20","56557","30% Chance of Storms","35","29"," WSW 31km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704a8","0","2009-07-21","56557","30% Chance of Storms","34","26"," WSW 18km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704a9","0","2009-07-22","56557","Rain","29","23"," W 29km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704aa","0","2009-07-23","56557","Hot and Humid","31","23"," E 14km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704ab","0","2009-07-24","56557","Hot and Humid","31","23"," E 23km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704ac","0","2009-07-25","56557","Hot and Humid","32","23"," NE 19km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704ad","0","2009-07-26","56557","Mostly Sunny","29","23"," ENE 11km/h","cond026.gif","false","12:02"
"402881e722964d2c01229654a32704ae","0","2009-07-20","56563","Hot and Humid","37","27"," NNW 6km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704af","0","2009-07-21","56563","40% Chance of Storms","38","24"," E 14km/h","cond094.gif","false","12:02"
"402881e722964d2c01229654a32704b0","0","2009-07-22","56563","Hot and Humid","36","25"," SSW 13km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704b1","0","2009-07-23","56563","Hot and Humid","36","24"," SSW 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704b2","0","2009-07-24","56563","Hazy","29","22"," ENE 23km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704b3","0","2009-07-25","56563","Hazy","31","22"," NNE 5km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704b4","0","2009-07-26","56563","Rain","27","23"," S 14km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704b5","0","2009-07-20","56568","Rain","28","23"," E 8km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704b6","0","2009-07-21","56568","30% Chance of Storms","29","24"," ESE 14km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704b7","0","2009-07-22","56568","30% Chance Rain Shower","29","22"," SSW 23km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a32704b8","0","2009-07-23","56568","50% Chance Rain Shower","24","21"," W 16km/h","cond110.gif","false","12:02"
"402881e722964d2c01229654a32704b9","0","2009-07-24","56568","Mostly Cloudy","24","20"," NE 24km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704ba","0","2009-07-25","56568","Partly Cloudy","27","21"," NNE 19km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704bb","0","2009-07-26","56568","Mostly Cloudy","24","21"," S 8km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704bc","0","2009-07-20","56573","Hot and Humid","31","27"," SSE 26km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704bd","0","2009-07-21","56573","30% Chance of Storms","30","27"," S 18km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704be","0","2009-07-22","56573","Rain","29","27"," S 19km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704bf","0","2009-07-23","56573","Hazy","30","27"," SSW 23km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704c0","0","2009-07-24","56573","Hot and Humid","31","27"," S 24km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704c1","0","2009-07-25","56573","Hot and Humid","31","27"," S 23km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704c2","0","2009-07-26","56573","Hot and Humid","33","28"," S 21km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704c3","0","2009-07-20","56576","Rain","19","16"," NE 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704c4","0","2009-07-21","56576","Partly Cloudy","25","17"," N 23km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704c5","0","2009-07-22","56576","Mostly Cloudy","22","16"," NE 18km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704c6","0","2009-07-23","56576","Mostly Cloudy","24","16"," ENE 13km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704c7","0","2009-07-24","56576","30% Chance Rain Shower","24","18"," NE 14km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a32704c8","0","2009-07-25","56576","Partly Cloudy","21","19"," NE 16km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704c9","0","2009-07-26","56576","Partly Cloudy","30","20"," ENE 13km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704ca","0","2009-07-20","56580","Rain","25","16"," SSE 21km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704cb","0","2009-07-21","56580","Rain","16","13"," ESE 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704cc","0","2009-07-22","56580","Drizzle","14","13"," ESE 18km/h","cond058.gif","false","12:02"
"402881e722964d2c01229654a32704cd","0","2009-07-23","56580","Mostly Cloudy","17","13"," SE 11km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704ce","0","2009-07-24","56580","Rain","20","15"," ESE 16km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704cf","0","2009-07-25","56580","Mostly Cloudy","19","16"," NE 8km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704d0","0","2009-07-26","56580","Mostly Cloudy","22","17"," NNE 13km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704d1","0","2009-07-20","56592","Rain","28","23"," SSW 26km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704d2","0","2009-07-21","56592","Hazy","30","24"," SSW 27km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d3","0","2009-07-22","56592","Hazy","29","24"," SW 27km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d4","0","2009-07-23","56592","Hazy","31","24"," SW 29km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d5","0","2009-07-24","56592","Hazy","30","24"," SW 27km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d6","0","2009-07-25","56592","Hazy","30","24"," SW 26km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d7","0","2009-07-26","56592","Hazy","29","25"," SW 21km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704d8","0","2009-07-20","56595","Rain","22","17"," NNE 19km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704d9","0","2009-07-21","56595","40% Chance Rain Shower","22","17"," SW 21km/h","cond109.gif","false","12:02"
"402881e722964d2c01229654a32704da","0","2009-07-22","56595","Mostly Cloudy","27","17"," WSW 23km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704db","0","2009-07-23","56595","Partly Cloudy","26","17"," W 29km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704dc","0","2009-07-24","56595","Partly Cloudy","26","18"," W 27km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704dd","0","2009-07-25","56595","Partly Cloudy","26","19"," W 24km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704de","0","2009-07-26","56595","30% Chance Rain Shower","30","19"," WNW 18km/h","cond108.gif","false","12:02"
"402881e722964d2c01229654a32704df","0","2009-07-20","56600","30% Chance of Storms","34","27"," SW 21km/h","cond093.gif","false","12:02"
"402881e722964d2c01229654a32704e0","0","2009-07-21","56600","Hot and Humid","32","27"," WSW 23km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704e1","0","2009-07-22","56600","Hazy","31","26"," WSW 29km/h","cond023.gif","false","12:02"
"402881e722964d2c01229654a32704e2","0","2009-07-23","56600","Very Hot","30","26"," WSW 29km/h","cond065.gif","false","12:02"
"402881e722964d2c01229654a32704e3","0","2009-07-24","56600","Mostly Cloudy","29","27"," W 26km/h","cond024.gif","false","12:02"
"402881e722964d2c01229654a32704e4","0","2009-07-25","56600","Rain","29","23"," W 21km/h","cond005.gif","false","12:02"
"402881e722964d2c01229654a32704e5","0","2009-07-26","56600","Hot and Humid","34","23"," E 14km/h","cond064.gif","false","12:02"
"402881e722964d2c01229654a32704e6","0","2009-07-20","56609","Partly Cloudy","21","5"," SE 16km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704e7","0","2009-07-21","56609","Mostly Sunny","21","3"," SSE 18km/h","cond026.gif","false","12:02"
"402881e722964d2c01229654a32704e8","0","2009-07-22","56609","Partly Cloudy","21","3"," S 19km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704e9","0","2009-07-23","56609","50% Chance Rain Shower","21","6"," SSW 18km/h","cond110.gif","false","12:02"
"402881e722964d2c01229654a32704ea","0","2009-07-24","56609","Partly Cloudy","22","4"," SSW 13km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704eb","0","2009-07-25","56609","Partly Cloudy","19","5"," S 16km/h","cond003.gif","false","12:02"
"402881e722964d2c01229654a32704ec","0","2009-07-26","56609","Partly Cloudy","25","7"," SW 19km/h","cond003.gif","false","12:02"
